Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,mass
149181,1619882093,25.6584,-19.3301,-10.4813,-13.2228,21.9889,-0.569975,-2.64474,-1,2.54761,-1.91958,-1.04174,-1.3116,2.18404,-0.569288,-2.64438,1,0.0294247531836299
146644,1614382245,7.38536,-2.36361,-2.97007,6.33526,3.79579,1.28501,-2.24298,-1,54.2619,-17.361,-21.8159,46.5512,27.8808,1.28533,-2.24297,1,0.04965564418243624
147926,133375198,3.5377,-2.7427,-0.613156,-2.1487,2.8104,-0.70475,-2.92165,1,17.1578,-13.3022,-2.96618,-10.4232,13.6289,-0.704934,-2.9222,-1,0.024257557670572312
149181,665659149,8.45124,4.93305,6.7223,-1.37804,8.33813,-0.164527,0.937722,-1,9.60722,5.60475,7.64364,-1.56855,9.47831,-0.164742,0.938097,1,0.011136422228717914
147926,294935765,8.23131,6.86062,-2.50357,3.79718,7.30315,0.498973,-0.349903,-1,14.5498,12.1275,-4.42839,6.70881,12.9107,0.4987,-0.350109,1,0.04874808714109284
147114,399171712,24.8919,23.2827,-4.97616,-7.26363,23.8085,-0.300541,-0.21056,-1,2.82637,2.64405,-0.564051,-0.824137,2.70355,-0.300301,-0.210178,1,0.014603410223933683
149182,233450553,4.57387,-3.41514,2.97767,0.62491,4.53098,0.137486,2.42452,1,18.0942,-13.5153,11.7725,2.47826,17.9237,0.137831,2.425,-1,0.0664819787607105
146644,116360405,16.1823,15.1693,5.34577,-1.78363,16.0837,-0.110671,0.338818,-1,6.32142,5.92586,2.08834,-0.695255,6.28307,-0.110431,0.338821,1,0.027858167115807554
146511,53158595,4.38143,-2.84657,-3.03007,1.38298,4.15744,0.326803,-2.32498,-1,14.318,-9.30258,-9.90127,4.52002,13.5858,0.326852,-2.32503,1,0.043282869589668045
148031,417600633,2.6006,0.813922,-2.3065,0.88359,2.44589,0.353825,-1.23156,-1,18.8361,5.90096,-16.7028,6.40257,17.7146,0.35399,-1.23119,1,0.029198980735023264
147754,445453817,1.98934,0.676505,1.67963,-0.823801,1.81075,-0.440559,1.1879,-1,22.0198,7.47755,18.5875,-9.13569,20.0352,-0.441498,1.18832,1,0.04659592894254337
149181,1074662444,7.13379,6.39699,-2.77848,1.49985,6.97434,0.213428,-0.409757,-1,9.46727,8.48906,-3.68802,1.99084,9.25558,0.213471,-0.409843,1,0.013022864509980877
148031,161306691,13.5818,8.84959,-10.2029,1.43168,13.5061,0.105805,-0.85631,1,1.76208,1.14775,-1.32417,0.184828,1.75236,0.105279,-0.856646,-1,0.03748972973984497
147926,219666703,4.98202,-1.65153,-1.88587,4.3054,2.5068,1.30965,-2.29005,-1,25.4496,-8.43598,-9.64214,21.9896,12.8116,1.3091,-2.28957,1,0.059985533258141974
146644,914079813,6.53746,4.84387,-3.15474,-3.05335,5.78061,-0.506296,-0.577278,1,10.6649,7.9015,-5.14783,-4.98053,9.43047,-0.506231,-0.577429,-1,0.028925307257330685
149182,227768088,0.994475,0.358496,-0.56898,-0.732614,0.672501,-0.94319,-1.00856,1,37.4342,13.5185,-21.3892,-27.5875,25.3031,-0.943794,-1.00716,-1,0.03896647549965422
147929,258856968,16.811,-13.4396,0.66381,10.077,13.456,0.692253,3.09224,-1,2.42941,-1.94203,0.0958712,1.4565,1.94439,0.692408,3.09227,1,0.009886130009030677
149011,36385111,2.74918,0.460609,1.21222,-2.42412,1.29678,-1.38363,1.20767,1,33.6322,5.64274,14.8232,-29.6573,15.8609,-1.38386,1.20706,-1,0.041688077421777193
147926,565557592,2.81113,-1.68371,2.13897,0.701695,2.72214,0.255001,2.23766,-1,12.5361,-7.50281,9.54267,3.13032,12.139,0.255097,2.23709,1,0.016337462317872593
149181,1250223024,14.5717,11.0927,8.76389,-3.53261,14.137,-0.247354,0.668648,1,5.57867,4.2474,3.35498,-1.351,5.41261,-0.247081,0.668546,-1,0.04567732369493426
149011,285988919,20.014,3.80237,-19.4753,-2.61055,19.843,-0.131184,-1.37798,-1,2.90184,0.551707,-2.82378,-0.377532,2.87717,-0.130843,-1.37785,1,0.011554157131932035
148031,540816233,4.5984,3.36114,-1.33534,2.83988,3.61668,0.721084,-0.378166,-1,15.3427,11.2134,-4.45216,9.4782,12.0649,0.721384,-0.377951,1,0.0013645512204641882
147114,411361079,12.009,-11.9914,-0.222633,-0.610138,11.9935,-0.0508505,-3.12303,-1,2.55724,-2.55351,-0.0460365,-0.130235,2.55393,-0.050972,-3.12357,1,0.024603864345191986
147114,399040536,19.9833,2.24118,13.9993,14.0829,14.1775,0.876647,1.41205,1,2.71893,0.305415,1.90481,1.91599,1.92914,0.876545,1.41181,-1,0.030079140197951555
148029,215230115,3.26741,-1.05379,2.27512,2.09507,2.50732,0.760211,2.00455,-1,17.2482,-5.55823,12.0046,11.0677,13.229,0.761017,2.00441,1,0.05027763319898286
148031,470960816,5.92287,5.34245,-2.48699,-0.594578,5.89295,-0.100726,-0.43568,1,26.5116,23.9139,-11.1332,-2.65323,26.3785,-0.100414,-0.435713,-1,0.05473954179938642
146944,449938904,8.8456,-0.490903,-8.54494,2.23331,8.55903,0.258056,-1.62818,1,8.23919,-0.456721,-7.95932,2.07961,7.97242,0.25798,-1.62812,-1,0.013454542871174388
148031,541196995,3.89639,-0.299357,-3.68514,1.22963,3.69728,0.326731,-1.65185,1,15.1919,-1.16686,-14.3694,4.7908,14.4167,0.326478,-1.65182,-1,0.03210664278717367
147929,123119970,3.38746,-1.9604,-2.71512,-0.509727,3.34889,-0.151626,-2.19616,1,12.99,-7.51697,-10.4123,-1.95393,12.8422,-0.151569,-2.19609,-1,0.0435001684015391
147929,252498172,2.71035,0.258549,1.79285,2.01614,1.8114,0.959084,1.42757,-1,19.2859,1.83493,12.7636,14.3411,12.8948,0.958503,1.42801,1,0.05312926650278026
146644,908463569,19.8962,-11.2561,12.4762,-10.6538,16.8034,-0.597779,2.30483,-1,2.41704,-1.36666,1.51671,-1.29379,2.04161,-0.597517,2.3042,1,0.013122644550210385
148029,384195728,2.76283,-0.900627,-2.32585,1.18849,2.49413,0.460108,-1.94024,1,13.6801,-4.46431,-11.5165,5.88091,12.3515,0.45976,-1.94061,-1,0.018113211505612018
146644,661022994,2.02803,-1.79216,-0.19765,0.928451,1.80302,0.494536,-3.03175,1,17.6613,-15.6061,-1.72458,8.08677,15.7011,0.494628,-3.03153,-1,0.032969221390301555
149181,1517269539,3.67233,2.32386,-2.12281,-1.89192,3.14748,-0.56976,-0.740214,1,21.1437,13.3841,-12.2299,-10.8789,18.1302,-0.568859,-0.740367,-1,0.034781932088847396
146944,140039199,3.47801,-0.733209,2.16623,2.62038,2.28696,0.980804,1.89716,-1,16.7889,-3.52827,10.4579,12.6511,11.037,0.981098,1.89618,1,0.026039073698299376
148029,212817553,2.27079,-0.602277,-2.02629,0.829412,2.1139,0.382933,-1.85971,-1,17.1338,-4.55239,-15.2888,6.25261,15.9522,0.382561,-1.8602,1,0.011994608241092273
147114,505584052,18.848,-4.19449,1.55205,-18.3097,4.47243,-2.11724,2.7872,-1,64.6132,-18.2773,5.63852,-61.7172,19.1273,-1.88778,2.84236,1,2.18667306678452
146944,120171259,0.963391,-0.453317,-0.457907,0.716204,0.644341,0.95808,-2.35116,-1,23.4304,-15.8568,-2.30016,17.0955,16.0227,0.927934,-2.99754,1,2.0428876224322874
147115,123279224,26.2603,5.48691,-3.059,-25.4978,6.28201,-2.10889,-0.508589,-1,9.99571,2.71366,-0.0516594,-9.62017,2.71415,-1.97786,-0.0190345,1,2.073859679798054
146644,1632188555,12.6319,3.83267,-0.644638,-12.0191,3.8865,-1.84731,-0.166636,1,41.5891,13.8348,-5.65718,-38.8103,14.9468,-1.68251,-0.388163,-1,2.106307274349212
147929,335473669,23.8523,-3.80347,-15.5996,17.6386,16.0566,0.949356,-1.80995,-1,2.56728,-0.311513,-1.12524,2.28642,1.16757,1.42482,-1.84087,1,2.0819287355985416
147114,448045548,35.7368,-6.85729,17.8207,-30.208,19.0945,-1.23942,1.93813,1,5.04835,-0.25768,2.33578,-4.46807,2.34995,-1.39863,1.68067,-1,2.0229052835712076
147929,264724109,51.7471,25.3166,-4.90658,-44.8638,25.7877,-1.32079,-0.191435,-1,7.66332,4.35357,-0.302811,-6.29931,4.36408,-1.16298,-0.0694429,1,2.1159955776228623
147114,407321619,14.663,-5.21851,12.6668,5.22706,13.6996,0.372848,1.96159,-1,2.42026,-0.349202,2.38352,0.233612,2.40896,0.096825,1.71627,1,2.1230366267853245
148031,546925832,15.5636,-1.04752,3.47562,-15.1344,3.63004,-2.13495,1.86353,-1,58.7189,-7.33128,10.5053,-57.3044,12.8105,-2.20352,2.18009,1,2.1999198448124924
149181,742865242,8.29123,-2.07171,0.482568,-8.01371,2.12717,-2.03668,2.91274,1,107.906,-19.8362,6.32658,-105.879,20.8207,-2.32903,2.83285,-1,1.9813761568148536
147115,54181609,77.1859,11.3588,10.9569,75.5552,15.7821,2.26987,0.767389,1,10.5041,1.96345,0.79447,10.2884,2.11809,2.28408,0.384491,-1,2.198953637664957
146944,300748394,24.6584,-16.4681,2.03866,18.2396,16.5938,0.949799,3.01842,1,2.7421,-2.29027,0.117686,1.50332,2.29329,0.615855,3.09025,-1,2.116184537081814
147926,213396131,19.441,17.3714,-6.15963,6.18437,18.4311,0.329543,-0.340754,1,2.21245,1.57859,-1.16335,1.02449,1.96095,0.501198,-0.635101,-1,2.0435452826888802
147114,159320889,1.96561,1.79668,0.0756409,-0.79363,1.79827,-0.42813,0.0420755,1,22.1904,21.2977,5.30116,-3.27395,21.9475,-0.148624,0.24395,-1,2.1696166852832066
149181,1090718091,2.67622,-1.28648,0.0421939,-2.34634,1.28718,-1.36149,3.10881,1,10.5418,-1.57914,-1.69899,-10.2834,2.31954,-2.1948,-2.31965,-1,2.061302731629868
147929,449971714,38.9713,-11.3425,17.03,-33.1677,20.4615,-1.26005,2.15836,1,40.403,-10.0979,16.7932,-35.333,19.5954,-1.35196,2.11218,-1,2.0576660564827383
147754,13250313,13.2342,-0.8915,2.22737,-13.0149,2.39916,-2.39251,1.95152,1,87.2666,-9.45558,10.6143,-86.1011,14.2152,-2.5011,2.29852,-1,2.111585121348618
147114,338293972,5.04219,-0.0532185,1.34883,4.85813,1.34988,1.99255,1.61023,1,7.10336,-2.38749,1.22993,6.57609,2.68567,1.62796,2.6659,-1,2.041062633661142
147114,695165634,2.41974,0.557099,-0.215264,2.34487,0.597242,2.07665,-0.368728,-1,15.8027,-1.78385,-2.40888,15.5158,2.99747,2.34644,-2.20821,1,2.159337156620753
146511,266472807,21.5389,15.032,-3.58528,15.0036,15.4537,0.860628,-0.234135,-1,3.00605,1.77878,-1.25409,2.07352,2.17642,0.847545,-0.614092,1,2.19196642373918
146511,337281352,20.3269,-6.60481,-10.3493,16.2004,12.2773,1.09031,-2.13882,1,2.31325,-0.150938,-1.51196,1.74422,1.51948,0.982194,-1.6703,-1,2.0584910130957716
146944,554658395,1.78882,-0.78781,0.714066,1.43853,1.06327,1.11032,2.40526,1,25.749,-6.60479,16.7598,18.3983,18.0142,0.89637,1.94619,-1,2.2011765393861684
147926,88473538,8.80327,0.938158,-2.36401,8.42787,2.54336,1.91323,-1.19301,1,83.5757,8.69277,-15.981,81.5717,18.1923,2.20584,-1.07262,-1,2.1580852704919407
149011,436959077,9.33558,1.55115,1.85315,-9.01736,2.41666,-2.0274,0.873876,-1,29.0648,4.8396,2.12971,-28.5798,5.28748,-2.38895,0.414556,1,2.0827589242876465
148029,148386098,29.4353,-14.8239,11.7427,22.5566,18.9114,1.01132,2.47166,-1,2.13831,-0.650589,1.21533,1.63464,1.37851,1.00685,2.0623,1,2.0751877993278556
149181,1018962270,13.4973,3.44052,-1.46836,12.9686,3.74076,1.95657,-0.403382,1,13.1573,1.34984,-2.11395,12.916,2.50815,2.34136,-1.00252,-1,2.1621031738332985
148031,372911825,20.6957,-5.29152,12.8472,15.3382,13.8943,0.952982,1.9615,-1,2.33363,0.0790027,1.36521,1.89097,1.3675,1.12794,1.51299,1,2.0839401980624697
147115,237242914,14.9187,12.6675,-0.887773,-7.8302,12.6986,-0.583023,-0.0699681,1,2.9768,2.8616,0.287831,-0.767955,2.87604,-0.263943,0.100247,-1,2.1926635931238914
147115,403696356,60.3798,-16.7897,-0.551366,57.9959,16.7987,1.95256,-3.10876,-1,23.2334,-4.7186,0.0245485,22.7492,4.71866,2.27674,3.13639,1,2.9174534549321955
146644,47508770,83.2518,13.4711,-2.85409,82.1051,13.7701,2.4856,-0.20878,1,30.4467,5.19183,0.275401,29.9995,5.19913,2.45326,0.0529954,-1,2.225526442525734
147754,514198358,7.07392,2.74092,-0.515131,-6.50095,2.7889,-1.58257,-0.185774,-1,134.537,42.2169,-2.72232,-127.712,42.3046,-1.8244,-0.0643951,1,2.974902925154507
146644,1513617124,64.8812,-10.0743,11.5643,-63.0425,15.337,-2.12117,2.28744,-1,43.7,-6.58446,9.97034,-42.0348,11.9483,-1.97067,2.15445,1,2.7171701240084354
147929,264822466,4.69426,-1.42119,3.37396,2.93815,3.66106,0.73465,1.96946,1,18.299,-4.01645,16.2776,7.33215,16.7658,0.424466,1.81271,-1,2.7311543593140057
148031,489085890,80.6188,-18.7757,4.92764,78.2469,19.4115,2.10219,2.88493,1,7.98285,-2.71585,0.232075,7.50308,2.72575,1.73719,3.05635,-1,2.9468512752386147
147754,401976012,20.5846,-7.14219,9.78157,16.6444,12.1116,1.12293,2.20148,1,2.34536,-1.50394,1.199,1.34212,1.92339,0.650854,2.46854,-1,2.6343276921066363
146944,408965462,5.62584,3.81726,2.81271,3.02775,4.7416,0.601599,0.635025,1,37.7934,21.0198,16.8515,26.5054,26.9408,0.8699,0.675776,-1,3.0761581375800624
147926,358939745,3.05938,2.55633,-0.733392,-1.51233,2.65945,-0.541769,-0.279389,1,25.8461,20.0854,1.29834,-16.2147,20.1273,-0.737039,0.0645511,-1,2.8830674244450365
146944,304340186,6.57242,-2.41398,3.45583,5.04248,4.21545,1.01353,2.18053,-1,21.6108,-9.71055,14.2726,13.001,17.2627,0.695647,2.16822,1,2.724933223438735
146944,208196479,7.58554,1.85795,-1.38862,-7.2222,2.31953,-1.85378,-0.641832,1,46.0049,6.15052,-12.7468,-43.7738,14.1531,-1.84741,-1.12124,-1,2.7198443110406205
147115,203901110,19.6516,2.67387,3.26114,19.1938,4.21718,2.22042,0.884027,1,71.5779,5.62442,14.4118,69.886,15.4704,2.21312,1.19871,-1,2.533076596216796
148031,76742950,17.6599,2.67718,-4.49376,-16.8675,5.23079,-1.88719,-1.0335,-1,124.526,26.0537,-31.873,-117.525,41.1665,-1.77152,-0.885523,1,2.735215546898884
148031,259947741,12.2956,-12.0548,1.6864,1.73775,12.1722,0.142284,3.0026,-1,7.83316,-6.99893,0.66519,3.45411,7.03047,0.473422,3.04684,1,3.1043463783862615
147929,85668264,16.3171,-2.43833,3.84447,-15.6691,4.55251,-1.94962,2.13602,-1,27.4349,-5.29434,9.42877,-25.214,10.8135,-1.58285,2.08243,1,2.6146802794031623
148029,138596438,23.5796,-0.947175,5.06897,23.0088,5.15671,2.20105,1.75552,1,58.7497,-5.31721,16.4739,56.1415,17.3107,1.89266,1.88301,-1,3.163207412559703
147754,397766972,71.6475,-7.96547,-11.0258,-70.3445,13.6021,-2.34555,-2.19642,1,20.9007,-1.39439,-4.085,-20.4501,4.31643,-2.25966,-1.89974,-1,2.3593808976930575
146511,246713680,14.3404,-12.8804,0.281101,-6.29785,12.8835,-0.471201,3.11977,-1,4.55293,-4.51409,-0.448104,-0.389078,4.53628,-0.0856655,-3.04265,1,3.1059201614991543
147115,314476096,2.42113,2.41694,0.0134806,0.141678,2.41698,0.0585841,0.00557747,1,14.1664,13.2099,4.03042,-3.15289,13.8111,-0.226349,0.296134,-1,2.351062173502798
146644,628926978,13.9962,-9.95155,-8.46309,-5.02361,13.0636,-0.375653,-2.43685,1,12.9043,-6.97741,-9.85805,-4.54476,12.0775,-0.367942,-2.18673,-1,3.135177540730348
146644,54161351,1.95477,-0.862856,1.72487,-0.318477,1.92865,-0.164388,2.03464,1,2.29734,-1.66189,-1.12422,-1.11893,2.00643,-0.532192,-2.54683,-1,3.0461742861226773
149011,598611954,8.53184,1.26728,1.98849,-8.19953,2.35798,-1.95948,1.00339,-1,225.879,26.6249,42.3484,-220.271,50.0227,-2.18818,1.00953,1,2.4341961712638334
147929,130958456,23.0677,16.5276,3.71097,15.6584,16.9391,0.826889,0.220869,-1,8.44123,4.8335,2.35737,6.50649,5.37772,1.02229,0.453771,1,2.899823695882213
148031,125384768,29.3722,-11.6064,-9.44944,-25.273,14.9667,-1.29504,-2.45828,1,1.94785,-1.14421,-0.862796,-1.31927,1.43305,-0.824101,-2.4955,-1,2.208266641011455
146944,322877972,4.91516,2.61662,-3.89557,-1.46172,4.69278,-0.306653,-0.979323,1,15.3949,11.5661,-10.1076,-1.03096,15.3603,-0.067068,-0.718208,-1,3.007784396179343
147929,372735970,15.5597,5.2755,-11.5787,8.95588,12.7239,0.65583,-1.14328,1,4.61674,2.77102,-3.10438,1.99964,4.16122,0.46374,-0.842076,-1,2.593451408143202
149181,1165687808,106.113,7.46829,19.9029,103.961,21.2579,2.29073,1.21182,-1,10.4572,-0.0507325,2.29788,10.2015,2.29844,2.19591,1.59287,1,2.764114671245663
147929,228889735,5.24934,-2.02578,2.86074,3.90742,3.50537,0.960196,2.18696,1,16.6789,-10.2196,9.28844,9.35254,13.8099,0.633915,2.40389,-1,2.7329954773471523
148031,224946982,24.2894,6.51226,-2.87668,-23.2226,7.11933,-1.89817,-0.415958,-1,91.5285,19.8988,-11.1331,-88.6428,22.8015,-2.06708,-0.510099,1,2.4698617932995472
147926,303731357,18.106,3.12662,-12.6856,-12.5351,13.0652,-0.85239,-1.32914,1,2.9041,0.484461,-2.68094,-1.00581,2.72436,-0.36128,-1.39202,-1,2.9828846477426927
146644,457897591,104.952,13.0131,11.1827,103.54,17.1579,2.49745,0.709891,1,22.1316,3.83854,2.90988,21.601,4.81682,2.20598,0.648646,-1,2.7189936031545665
147929,153938630,21.6485,-1.21238,-11.2635,-18.4478,11.3286,-1.26396,-1.67802,-1,4.25562,-1.00414,-2.70649,-3.12681,2.88676,-0.938969,-1.92607,1,2.342232868824091
147115,355080820,29.34,-12.8415,0.625401,-26.3731,12.8567,-1.46635,3.09293,1,3.47715,-2.16334,0.035384,-2.72199,2.16363,-1.05262,3.12524,-1,2.2043619876451284
146644,1255860341,21.3404,-3.75036,-3.03406,-20.788,4.82398,-2.16712,-2.46138,-1,81.4442,-12.4879,-6.03596,-80.2544,13.8701,-2.456,-2.69136,1,3.0267224471363487
147926,487031515,6.07346,-0.973718,-2.09889,-5.61547,2.31376,-1.61977,-2.00517,1,53.8173,-14.2346,-11.749,-50.5534,18.457,-1.7325,-2.45156,-1,2.9839876775006258
147754,29182054,2.371,-0.512472,-2.10178,-0.970307,2.16336,-0.434698,-1.80996,-1,16.1438,-9.24251,-9.86334,-8.82688,13.517,-0.613755,-2.32371,1,2.9136189682775804
149011,43173101,36.63,-1.07563,-18.743,-31.4532,18.7739,-1.28827,-1.62812,-1,4.94729,-0.581584,-3.30274,-3.63721,3.35356,-0.939937,-1.7451,1,2.9279957968898502
146644,566395448,11.9734,-3.67055,-11.3945,0.233544,11.9711,0.0195078,-1.88243,-1,5.45302,-0.986648,-5.10478,-1.64411,5.19926,-0.311174,-1.76172,1,2.7883120066520606
147114,467564575,18.2573,8.83492,-9.48194,-12.8594,12.9601,-0.875871,-0.820707,-1,4.74224,2.89895,-2.98805,-2.27078,4.16322,-0.52148,-0.800531,1,2.6214762257552597
149181,1783106040,14.847,3.38992,0.172118,14.4538,3.39428,2.15552,0.05073,-1,151.14,28.6119,5.47589,148.306,29.1312,2.33012,0.189099,1,2.2170239690921574
146944,408360769,20.758,-6.70211,-18.8655,5.48351,20.0206,0.27058,-1.91215,-1,2.23891,-1.02657,-1.49533,1.31256,1.8138,0.671936,-2.17242,1,2.894029936248073
147114,559040008,2.64055,1.78862,-0.394637,-1.902,1.83164,-0.908277,-0.217159,-1,4.06251,3.39737,-2.17762,-0.468886,4.03536,-0.115934,-0.570002,1,2.408093558077632
147114,126251652,21.8835,8.82122,20.025,0.265825,21.8818,0.0121479,1.15586,1,2.58132,0.451909,2.35194,0.962994,2.39497,0.391976,1.38097,-1,3.209214278199303
148029,255268415,5.9822,-2.37826,4.12656,3.61969,4.76284,0.701117,2.09363,1,15.9467,-8.17272,8.11637,11.0286,11.5182,0.850995,2.35965,-1,2.2564887193602194
147926,234378716,21.2308,13.1712,-9.53755,13.6492,16.2617,0.763097,-0.626733,-1,2.95298,1.69742,-2.15354,1.09595,2.74208,0.389738,-0.903293,1,3.110999915364823
148029,229517001,25.696,16.3118,-13.5975,14.4679,21.2359,0.637273,-0.694894,-1,2.00499,1.7863,-0.640312,0.64738,1.8976,0.334864,-0.344189,1,2.935411954795446
146644,1198308426,13.7516,-12.801,4.09298,2.91344,13.4395,0.21512,2.83213,-1,1.76569,-1.43221,0.885081,-0.53203,1.68363,-0.310966,2.58806,1,2.783849337191037
146644,1353597254,18.2192,-5.37266,-13.0079,-11.5702,14.0738,-0.749842,-1.96248,1,7.52433,-1.58453,-4.00927,-6.16689,4.31103,-1.15558,-1.94717,-1,3.184086633212078
147114,412094272,2.50149,-1.37773,-1.61189,1.32707,2.12045,0.59086,-2.27803,1,2.14341,-1.29701,1.42947,0.931979,1.93019,0.465814,2.30765,-1,3.047012061282167
147115,545648223,68.7762,16.6789,7.05246,-66.3494,18.1086,-2.00982,0.400037,1,21.5683,6.45119,2.89059,-20.3769,7.06918,-1.78062,0.421249,-1,2.6100310054481697
148031,131345232,10.3197,-1.16118,-2.10603,10.0355,2.40493,2.13582,-2.07468,-1,75.9202,-12.7505,-8.17669,74.3939,15.1471,2.29492,-2.57137,1,3.118909525651259
148029,392136481,83.8983,0.828429,13.4753,82.8049,13.5007,2.51347,1.5094,-1,23.4533,1.21598,4.52475,22.9806,4.68529,2.2936,1.30826,1,2.3690935288038486
146511,86264891,14.1087,3.5822,-0.714006,-13.6277,3.65266,-2.02729,-0.196742,1,52.2066,17.4636,-6.28518,-48.796,18.5602,-1.69413,-0.345469,-1,3.0143639623319305
148031,3400054,15.0088,-7.18345,-13.1757,-0.251738,15.0067,-0.0167742,-2.06995,1,2.70241,-0.0924066,-2.68977,-0.244234,2.69135,-0.0906235,-1.60514,-1,2.9647502179192746
148029,318230937,67.2163,2.00973,18.5932,64.5622,18.7015,1.95252,1.46313,-1,5.06703,-0.324922,1.76883,4.73714,1.79842,1.6959,1.75246,1,2.242861506098216
147754,582656768,3.91642,-2.85204,-0.933428,2.51653,3.00091,0.762519,-2.8253,-1,22.0035,-11.9425,-0.938515,18.4567,11.9793,1.21714,-3.06317,1,3.0956892232023
147754,18634242,24.628,6.32973,-0.415082,23.7971,6.34333,2.03261,-0.0654827,1,94.5919,19.5666,-2.70666,92.5065,19.7529,2.24833,-0.137458,-1,2.547940828695488
148029,14468151,83.0304,-22.5151,3.05438,-79.861,22.7213,-1.96978,3.00676,1,13.7585,-3.05304,1.10507,-13.3699,3.24688,-2.12289,2.79431,-1,2.249364585365937
146944,481995000,49.5348,13.524,5.82593,-47.2954,14.7255,-1.88338,0.406759,-1,11.7422,1.87538,1.75873,-11.4572,2.57103,-2.19982,0.75331,1,2.886996802907778
149181,1127671031,13.8396,11.6392,4.09666,-6.26739,12.3391,-0.488291,0.338429,1,2.73949,2.68781,0.529105,0.0236541,2.73939,0.00863469,0.194369,-1,3.0366214554708875
149181,1064817547,13.8522,0.384457,-7.08728,-11.8956,7.0977,-1.28858,-1.5166,1,27.329,-0.285882,-17.4508,-21.03,17.4531,-1.01913,-1.58718,-1,3.109503330594025
147754,193893834,245.292,-32.745,-30.8199,-241.135,44.9678,-2.38114,-2.38647,1,28.8129,-4.38878,-4.24688,-28.1582,6.10715,-2.23308,-2.37262,-1,2.4641349624521354
149011,800826003,1.97592,-1.83274,-0.401588,0.619727,1.87622,0.324577,-2.92588,1,18.445,-13.6862,-10.7903,6.03955,17.4282,0.339953,-2.47396,-1,2.563620048978971
148029,220905412,16.5286,12.2265,-7.87027,7.85916,14.5406,0.517138,-0.571938,-1,4.46279,3.7229,-2.37759,0.635301,4.41734,0.143329,-0.568347,1,3.0134019831378445
146644,508434595,64.3843,15.6437,5.71319,-62.193,16.6543,-2.02818,0.350158,1,7.66948,1.60377,-0.404296,-7.48901,1.65395,-2.2154,-0.246945,-1,3.241159938072129
146644,886694425,6.35284,-3.05985,1.68721,5.30558,3.49419,1.20493,2.63767,-1,33.161,-17.3686,14.2114,24.4135,22.4418,0.942155,2.45584,1,2.8341605749498804
147114,79797300,6.74297,-5.68479,3.07481,1.92258,6.46307,0.293251,2.64578,1,13.1055,-11.8632,5.56409,-0.245067,13.1032,-0.0187017,2.70303,-1,2.930045259997027
148031,98062950,36.6648,4.87134,-9.63056,-35.0404,10.7925,-1.89371,-1.1025,-1,28.3694,5.56422,-6.11445,-27.138,8.26722,-1.90422,-0.832477,1,2.5470552931375265
149011,707463230,18.2761,2.62819,-3.6469,-17.7146,4.49525,-2.08024,-0.946336,-1,76.0643,14.0189,-10.1352,-74.0711,17.2989,-2.16089,-0.625974,1,2.902492341402364
146644,1170336566,55.9104,6.41488,-13.0823,53.9785,14.5704,2.02048,-1.1149,-1,11.005,1.85173,-3.42177,10.2943,3.89068,1.70009,-1.07476,1,2.4406494756524526
146644,576910188,6.4206,5.04826,2.25236,3.26588,5.52794,0.560916,0.419661,-1,19.7626,14.1945,2.8098,13.4605,14.4699,0.831175,0.195424,1,3.143071436095594
146644,54919415,3.58937,-0.434098,-1.27343,3.32769,1.34538,1.63731,-1.89933,1,61.5933,-17.86,-22.1556,54.625,28.4579,1.40705,-2.24926,-1,2.5831611870529874
149181,539621405,80.4085,-13.8255,13.3461,-78.0786,19.2162,-2.10992,2.37384,1,10.9358,-1.66286,0.799904,-10.779,1.84525,-2.46538,2.69323,-1,2.8476903048586144
146644,1224492810,13.9502,12.7631,-4.22067,-3.72794,13.4429,-0.27388,-0.319373,-1,2.33962,1.61297,-1.42026,-0.924668,2.14915,-0.417972,-0.72195,1,2.28473073269826
147114,486472114,62.8356,-18.0108,-5.10872,-59.9819,18.7213,-1.88104,-2.8652,-1,17.3272,-4.24925,0.0560638,-16.798,4.24962,-2.08321,3.1284,1,3.14361243668854
149182,154241807,10.8029,-0.856585,2.35736,-10.5077,2.50816,-2.13965,1.91933,-1,186.451,-13.753,28.2874,-183.779,31.4535,-2.46561,2.02333,1,3.039404380823306
146944,555413630,2.66118,-1.34909,-2.08917,-0.947197,2.4869,-0.37222,-2.14418,-1,15.6593,-9.25491,-8.09707,-9.69525,12.297,-0.723604,-2.42282,1,2.4847551076496317
147926,154094607,8.57444,5.11533,1.93831,6.60283,5.47025,1.02047,0.362204,-1,15.3752,11.4208,5.04935,8.97034,12.4872,0.667646,0.416282,1,2.964902127929328
149181,1679667691,85.7324,-17.8937,-11.2809,-83.0819,21.1528,-2.07703,-2.57909,1,44.879,-8.55179,-3.99793,-43.8749,9.44016,-2.24089,-2.70428,-1,2.915845711110487
149181,871998554,88.317,19.7361,10.937,-85.386,22.564,-2.04099,0.506034,1,5.58293,1.80667,0.655118,-5.24174,1.92178,-1.72858,0.347866,-1,2.311159340780752
146644,1379308738,77.4132,16.8474,-9.70649,74.9316,19.4435,2.05863,-0.522692,-1,16.5177,3.38667,-0.763412,16.1488,3.47165,2.24172,-0.221711,1,2.8876069669360698
