Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,mass
147115,366639895,58.7141,-7.31132,10.531,-57.2974,12.8202,-2.20267,2.17766,1,11.2836,-1.03234,-1.88066,-11.0778,2.14537,-2.34403,-2.07281,-1,8.947903996959312
147115,366704169,6.61188,-4.15213,-0.579855,-5.11278,4.19242,-1.02842,-3.00284,-1,17.1492,-11.7135,5.04474,11.4647,12.7536,0.808077,2.73492,1,15.893036894183407
147115,366952149,65.3959,7.51214,11.8871,63.8662,14.0619,2.21838,1.00721,1,25.1273,4.08786,2.59641,24.6563,4.84272,2.33021,0.565865,-1,3.726213905547919
147115,366639101,84.5058,8.82436,10.5789,83.3753,13.7761,2.50032,0.875576,1,12.6784,-1.13446,-3.20939,-12.2128,3.404,-1.98956,-1.91057,-1,65.3239855163469
147115,367825395,27.8812,11.939,-18.3462,17.2696,21.8888,0.724032,-0.993887,1,12.9218,-5.0263,11.6026,2.66263,12.6445,0.20905,1.9796,-1,34.26849068717646
147115,368386363,3.55057,1.82842,1.44129,-2.68069,2.32818,-0.984491,0.667547,1,71.8333,-12.8477,-11.5171,-69.7303,17.2542,-2.10469,-2.41075,-1,14.711556835437193
147115,368542782,8.37299,-3.25849,3.00007,7.10555,4.42924,1.25123,2.39746,-1,60.1585,-10.6454,-9.38045,58.4613,14.1886,2.12348,-2.41928,1,12.787724450468058
147115,368546272,9.34051,-2.01571,0.520275,-9.10556,2.08177,-2.18163,2.889,1,19.4326,-11.8094,-9.27687,-12.333,15.0174,-0.749175,-2.47572,-1,10.023391725976543
147115,369036793,28.2165,22.3933,-4.73948,16.4998,22.8894,0.669664,-0.208569,1,97.1467,-18.0195,9.98944,-94.9368,20.6032,-2.23248,2.6354,-1,97.55448087503925
147115,369782322,64.3116,-0.026877,13.3311,-62.9148,13.3311,-2.25587,1.57281,1,19.7217,-1.30586,3.89128,-19.2899,4.10455,-2.25176,1.89457,-1,2.3656386081627097
147115,369347180,52.0028,-16.4664,4.64576,49.1077,17.1092,1.7766,2.8666,-1,3.47042,-1.65843,-1.42875,-2.69296,2.189,-1.03518,-2.43045,1,24.167983615349446
147115,369752757,39.7472,16.2911,-12.2039,34.1395,20.3553,1.28919,-0.642934,-1,21.4539,-4.81004,3.35133,-20.6374,5.86241,-1.97128,2.53306,1,57.9058304704414
147115,368934550,39.6056,-31.3706,-24.1694,0.568363,39.6015,0.0143516,-2.48513,1,70.1602,49.2964,-7.87303,-49.2985,49.9211,-0.872527,-0.158371,-1,91.24611209063285
147115,369319342,53.9398,-13.0516,26.6081,-45.0685,29.6367,-1.20619,2.02683,1,11.1908,1.44228,-2.25771,-10.8654,2.67907,-2.10813,-1.00232,-1,19.63863750710574
147115,369337087,3.74446,-0.301915,-2.39291,2.86423,2.41188,1.00798,-1.6963,1,69.6545,9.18482,-8.68358,68.498,12.6398,2.3915,-0.757354,-1,9.656336083089387
147115,369449951,33.4986,9.75679,14.4464,-28.6053,17.4326,-1.27047,0.976787,-1,56.7482,-12.6667,-18.8168,52.0177,22.683,1.56758,-2.16328,1,86.99871530150259
147115,369909985,15.5468,11.3296,2.54632,-10.3373,11.6122,-0.801576,0.221077,-1,36.8469,0.881584,11.0382,35.1436,11.0733,1.87199,1.4911,1,42.38036198155631
147115,370199601,2.03697,1.074,1.73072,-0.019332,2.03687,-0.00949085,1.0154,-1,90.4454,-16.2391,-12.4868,-88.095,20.4848,-2.16513,-2.48608,1,21.051834647704137
147115,370033539,25.1596,11.8264,-17.1406,-14.1188,20.8246,-0.634539,-0.966838,1,11.2188,-0.321214,2.45988,10.9411,2.48076,2.18971,1.70064,-1,31.07084428619544
147115,370409867,65.8306,20.9791,4.38751,62.2439,21.433,1.78768,0.206166,1,10.0134,-3.02354,0.803669,-9.51214,3.12853,-1.83116,2.8818,-1,51.20862572827708
147115,370734787,10.6889,-10.462,-0.821687,-2.03063,10.4942,-0.192312,-3.06321,1,13.3979,3.28464,0.493984,12.9796,3.32158,2.07207,0.149273,-1,20.215640092593926
147115,370376188,13.3506,7.82447,-1.6444,-10.6917,7.9954,-1.10095,-0.207146,-1,111.19,7.72193,15.4555,-109.84,17.2772,-2.54891,1.10745,1,23.452788902388523
147115,370572917,54.5006,-5.61591,17.7039,51.2382,18.5733,1.73925,1.87797,1,3.57962,0.487619,-3.54028,0.205706,3.57371,0.0575294,-1.43392,-1,22.35909190075667
147115,370051448,13.0001,3.91218,0.399773,-12.3911,3.93256,-1.86511,0.101833,-1,28.2159,-26.0007,5.57331,-9.43612,26.5913,-0.347803,2.93044,1,26.433892765847244
147115,481809765,27.426,-0.123708,4.50818,-27.0527,4.50988,-2.49154,1.59823,-1,40.3234,-13.0389,2.00139,38.1046,13.1916,1.7826,2.98929,1,65.20895610116324
147115,482403239,4.19875,1.01489,0.508752,-4.04236,1.13527,-1.98226,0.464677,1,80.5127,-12.063,13.3551,-78.4756,17.9965,-2.17865,2.3054,-1,7.249062814660581
147115,481522582,33.5242,20.3424,3.35346,26.4351,20.6169,1.06755,0.163381,1,59.6179,-22.4068,-8.28623,-54.6221,23.8899,-1.56484,-2.78738,-1,88.61348574668023
147115,481781393,17.724,4.34602,-5.28443,16.3502,6.84201,1.60546,-0.882534,1,138.932,14.1619,21.2725,136.561,25.5554,2.37772,0.983437,-1,23.68767117106896
147115,482384299,3.87201,-0.794786,2.39868,2.93379,2.52693,0.99077,1.89075,-1,56.4449,-6.34689,10.6198,-55.0723,12.3719,-2.19875,2.10948,1,26.442788229092336
147115,482008299,178.241,-22.7308,-22.415,-175.359,31.9237,-2.40482,-2.36319,-1,18.7776,-5.14459,2.21643,-17.9226,5.60173,-1.87971,2.7348,1,16.53881040773531
147115,483347438,11.9085,1.84655,-2.04962,-11.5845,2.75875,-2.14192,-0.837471,-1,80.1125,13.6387,8.62948,78.47,16.1395,2.28501,0.564131,1,60.918854269986895
147115,483513705,82.472,-19.4076,-6.83868,79.8637,20.5772,2.06548,-2.80281,1,16.2792,-4.6913,-0.438727,15.5825,4.71177,1.91134,-3.04834,-1,2.8468883269902214
147115,483221347,7.35689,-2.83564,-0.216544,6.78498,2.8439,1.60396,-3.06538,-1,90.0491,13.4991,9.18126,-88.5568,16.3255,-2.39246,0.597272,1,51.06095210271197
147115,482625428,69.0897,-19.2264,15.6819,-64.4811,24.8108,-1.68335,2.45739,-1,15.0281,2.3025,-3.95021,14.3156,4.57227,1.85907,-1.04306,1,64.305333722203
147115,482619421,29.7965,-5.30355,-17.1016,23.8168,17.9051,1.09671,-1.87151,-1,21.5101,-5.44486,0.496654,20.8037,5.46746,2.0463,3.05063,1,15.815360701513708
147115,483445933,13.2605,-0.390004,-3.28856,12.8404,3.3116,2.06454,-1.68884,1,27.4791,0.475611,-14.1331,23.5612,14.1411,1.28353,-1.53716,-1,5.578257782314325
147115,488390967,55.1197,6.73058,-11.6996,53.4416,13.4974,2.08482,-1.04875,1,25.1815,-5.60786,3.12344,24.3497,6.41903,2.04333,2.63341,-1,17.943950100409854
147115,488527679,5.93737,-4.75385,3.27502,1.38834,5.77277,0.238238,2.53834,1,12.2478,-11.6645,3.73362,0.0965306,12.2474,0.00788161,2.83181,-1,3.1324616291433847
147115,488759081,21.2844,3.31197,-13.6589,15.9842,14.0547,0.975195,-1.33291,1,17.5175,0.860473,4.53729,16.8978,4.61816,2.00851,1.38338,-1,17.993011699814218
147115,488111674,27.303,-19.6781,16.417,-9.41847,25.6271,-0.359712,2.4463,-1,17.9914,1.43845,4.77558,-17.2863,4.98751,-1.95631,1.27823,1,23.592957665968875
147115,488057117,8.04623,8.01837,0.315885,-0.589785,8.02459,-0.0734312,0.0393748,-1,36.7881,-10.7435,-2.7661,35.0755,11.0939,1.86838,-2.8896,1,28.415184680458264
147115,489463767,5.97084,-2.07317,0.937601,-5.52031,2.27533,-1.61945,2.71687,-1,262.043,33.1724,-31.9864,257.959,46.0819,2.42341,-0.767198,1,78.58076225574676
147115,489970199,12.2508,3.63239,4.10431,-10.9564,5.48084,-1.4432,0.846321,-1,22.9973,-8.28368,-1.66142,21.3892,8.44865,1.65893,-2.94365,1,33.2563231213825
147115,490200328,12.9522,-1.67525,8.75488,9.39704,8.91372,0.9192,1.75986,-1,15.0101,-2.44238,-12.7827,-7.47948,13.0139,-0.547036,-1.75959,1,27.295328797563513
147115,489422321,26.803,-3.95884,-2.78091,-26.3628,4.83796,-2.39692,-2.52922,1,158.525,-13.4975,-23.4979,-156.192,27.0986,-2.45219,-2.09219,-1,4.991284378624204
147115,489268210,21.6268,-16.6226,11.8109,7.20479,20.3914,0.346359,2.52383,1,17.2374,1.83583,-2.70975,-16.9238,3.27308,-2.34536,-0.97534,-1,33.383939071123706
147115,489348979,63.4479,30.1173,-55.6454,4.70911,63.2729,0.0743568,-1.07471,1,12.9814,-10.8676,-0.577937,7.07651,10.883,0.611422,-3.08846,-1,46.593159221070536
147115,67248777,2.59696,2.21786,1.27679,0.4417,2.55912,0.171753,0.522351,-1,4.14791,2.49591,2.125,-2.54164,3.27799,-0.713317,0.7053,1,2.700318591629514
147115,67254436,41.833,-31.0603,6.28841,27.3078,31.6905,0.780128,2.94183,1,26.1961,13.4748,-7.5986,-21.1407,15.4696,-1.11841,-0.513461,-1,65.4137517370308
147115,67841277,47.1251,16.0708,-9.47157,43.2758,18.6542,1.57818,-0.532564,-1,10.9015,-2.16116,2.2777,10.4396,3.13983,1.91646,2.32994,1,15.378955097583853
147115,67977255,19.1141,10.3966,12.8622,-9.58247,16.5386,-0.551081,0.891008,-1,7.53675,-5.15472,-2.2895,-4.99897,5.6403,-0.798646,-2.72361,1,18.931194416214208
147115,67835192,22.7919,-9.45134,8.60089,-18.8724,12.779,-1.18184,2.40327,-1,21.0492,-12.7871,0.22012,-16.7186,12.789,-1.08287,3.12438,1,9.108476116030618
147115,68317096,9.73311,5.26224,-3.93347,-7.18123,6.56989,-0.945666,-0.641893,1,125.655,-0.0598454,20.782,123.925,20.7821,2.48569,1.57368,-1,66.25627987462167
147115,68725496,6.03261,3.09903,3.91473,-3.38574,4.99291,-0.634641,0.901179,1,76.4488,-15.5469,-2.92639,-74.7941,15.8199,-2.25762,-2.95554,-1,23.13372710286871
147115,68485217,56.2712,-4.34807,-20.6674,52.1575,21.1199,1.63588,-1.77815,1,7.43485,3.16835,-5.46717,3.91774,6.31889,0.585902,-1.04557,-1,15.153243124215996
147115,68857290,4.49204,-3.64112,-2.03576,1.66625,4.17158,0.389505,-2.63179,-1,22.0474,9.88897,18.2815,7.35428,20.7847,0.346836,1.07494,1,17.888885271659603
147115,68759595,2.60303,2.02772,0.584983,1.52378,2.11042,0.670618,0.280866,-1,6.20526,-2.72465,-0.393877,-5.56116,2.75297,-1.45257,-2.99803,1,7.795081945147465
147115,68909763,18.5594,1.62483,-7.4859,-16.9049,7.66021,-1.53249,-1.35706,1,45.4412,5.52305,16.5418,41.9615,17.4395,1.61179,1.24855,-1,57.75068903048344
147115,69022293,12.5043,-1.0428,5.22898,-11.3105,5.33195,-1.49659,1.76764,-1,122.424,-3.85776,-18.6662,-120.931,19.0607,-2.54689,-1.7746,1,22.655185918416194
147115,69516725,40.6987,-8.28197,8.35236,-38.9619,11.7623,-1.91287,2.35196,1,90.4826,-16.8969,14.3545,-87.7242,22.1711,-2.08415,2.43737,-1,3.096538542228493
147115,69492279,0.963983,-0.489528,-0.78685,-0.265505,0.926699,-0.282725,-2.12733,-1,46.0591,2.94942,-11.735,-44.4414,12.1,-2.01215,-1.32456,1,7.043804658826065
147115,260615985,55.0602,-8.67666,10.3336,-53.3812,13.4933,-2.08402,2.26925,-1,20.205,0.605326,-4.86988,-19.6,4.90735,-2.09326,-1.44713,1,15.60756575581355
147115,260577706,44.6006,-25.4199,7.87739,-35.7909,26.6125,-1.10553,2.84109,-1,6.36089,2.1641,0.24095,-5.97659,2.17747,-1.73448,0.110883,1,15.678346983161193
147115,261375075,17.544,17.3096,-2.14107,-1.89301,17.4415,-0.108323,-0.123067,-1,3.83068,3.38744,-1.30374,-1.22458,3.62967,-0.331288,-0.367401,1,2.6312348805456436
147115,260678156,42.2118,-7.73762,22.2274,-35.0416,23.5356,-1.18857,1.90579,-1,71.6051,-60.1426,-38.0732,7.78333,71.1808,0.109129,-2.57723,1,85.74648562669316
147115,261425140,3.31479,2.51271,0.268024,2.14529,2.52697,0.770445,0.106265,1,83.4268,-8.14543,10.9509,82.3028,13.6481,2.49676,2.21033,-1,15.330744951365642
147115,263066502,81.1333,15.8958,11.3215,-78.7512,19.5154,-2.10325,0.618888,-1,16.2258,-10.4173,3.12088,12.0423,10.8747,0.955295,2.85052,1,69.21069795404178
147115,263233022,93.8173,-10.3831,12.8993,92.3444,16.559,2.41969,2.24854,1,13.3908,1.29916,-3.63005,12.8238,3.85553,1.91681,-1.22711,-1,16.272352407808178
147115,262805495,3.29145,0.837003,3.01239,-1.02887,3.12651,-0.323412,1.29978,1,167.051,33.7379,-17.2268,-162.7,37.8815,-2.16387,-0.472097,-1,28.494456152348093
147115,263193528,28.3032,0.839176,14.9969,-23.9887,15.0204,-1.24743,1.5149,1,16.4876,3.09858,-15.7937,3.57724,16.0948,0.22047,-1.37707,-1,39.6667020654965
147115,263765488,2.66666,-1.91668,1.75993,-0.583147,2.60212,-0.22227,2.3988,-1,45.9623,0.961342,-11.4415,44.5051,11.4818,2.06423,-1.48697,1,18.4659775530094
147115,263492697,10.2702,8.42538,-5.73267,1.27562,10.1907,0.12485,-0.597453,-1,2.48621,1.44295,-1.90744,-0.678836,2.39174,-0.280146,-0.923159,1,2.5718917443088465
147115,263798377,16.5598,-11.9424,3.60317,-10.8914,12.4741,-0.788754,2.84857,1,13.5843,-6.42641,9.35499,-7.46446,11.3497,-0.617654,2.17271,-1,8.148746963104205
147115,263816842,37.9883,4.49927,-11.6206,-35.8864,12.4612,-1.77975,-1.20139,-1,16.6252,4.44956,1.77217,-15.9203,4.78949,-1.91622,0.379022,1,11.028467052414879
147115,263475404,100.714,17.9837,11.2152,98.4587,21.1942,2.24045,0.557614,1,24.0967,-7.93754,-3.87262,22.4198,8.83186,1.66144,-2.68768,-1,28.482630855277442
147115,281593530,4.28524,1.5524,-1.25743,-3.79107,1.99777,-1.3969,-0.680803,-1,70.5469,-15.4514,-15.3164,67.1083,21.7563,1.84485,-2.36058,1,33.50975261379587
147115,281806498,52.325,-8.38308,-4.96734,-51.4097,9.74425,-2.36516,-2.60667,1,9.11718,-2.27942,0.333859,-8.82132,2.30374,-2.05241,2.99616,-1,3.493946262414362
147115,282151755,34.3289,7.63194,11.3365,31.4914,13.6661,1.57201,0.978272,-1,5.12896,1.6106,-3.02427,3.81654,3.42641,0.959638,-1.08144,1,12.480159274284105
147115,281780438,14.8091,1.14411,-6.3198,-13.3439,6.42253,-1.47784,-1.3917,-1,2.80541,0.793283,-2.12462,-1.65136,2.26789,-0.675576,-1.21345,1,3.217362164825569
147115,281373121,3.3409,-0.744996,2.34284,2.26223,2.45844,0.823799,1.87867,1,91.3654,8.66496,21.3878,-88.4032,23.0764,-2.05286,1.18587,-1,30.383341530815933
147115,281608513,18.8258,-11.2474,-9.76619,-11.5121,14.8957,-0.711326,-2.42656,-1,15.1676,-2.63646,1.00716,-14.9027,2.82228,-2.366,2.77669,1,13.723243402326585
147115,282026233,23.7813,-14.0811,5.67155,18.306,15.1803,1.01975,2.75869,1,33.1694,0.481496,6.72251,-32.4775,6.73973,-2.27627,1.49929,-1,51.99989294219349
147115,282815858,2.13,1.77692,-0.506182,-1.05982,1.84761,-0.54607,-0.277514,-1,75.6506,-17.0352,6.57634,73.4137,18.2605,2.09964,2.77317,1,23.346859716078196
147115,283320043,40.7707,-3.77906,-7.79805,-39.8391,8.6655,-2.23027,-2.02206,-1,74.2703,3.9698,21.3053,71.038,21.672,1.90284,1.38658,1,109.90258475340741
147115,282194612,14.4805,4.32325,0.751768,-13.7996,4.38813,-1.86326,0.172168,1,20.4175,12.3494,3.87913,-15.7898,12.9444,-1.0286,0.304354,-1,6.550979875644253
147115,283148862,27.6896,26.3502,7.18618,-4.55408,27.3125,-0.165976,0.266244,-1,13.4679,0.514312,-3.24339,-13.0614,3.28391,-2.08921,-1.41353,1,25.424143498599037
147115,282952977,71.5172,-10.7883,-17.4263,68.5175,20.4954,1.92169,-2.12513,-1,14.6562,2.95438,1.38623,14.2883,3.26343,2.1826,0.438714,1,15.824038857026975
147115,283058201,112.701,-19.5323,12.0993,-110.334,22.9762,-2.27287,2.58699,-1,18.0009,4.47035,-1.68597,17.3553,4.77771,2.00151,-0.360649,1,90.01471118894176
147115,465168664,75.1839,-22.4306,5.82657,-71.523,23.175,-1.84536,2.88745,1,31.6684,5.94996,-0.506896,-31.1003,5.97151,-2.35246,-0.084988,-1,24.206649626169284
147115,465405496,19.9449,3.59378,1.89038,-19.5271,4.06064,-2.27425,0.484242,-1,49.2603,-0.122742,-17.5633,-46.0228,17.5637,-1.69102,-1.57778,1,15.325853676260847
147115,465764000,19.3582,6.10627,1.31178,18.323,6.24558,1.79729,0.211609,1,4.5029,-2.40652,2.94138,2.41517,3.80041,0.599029,2.25651,-1,10.368359475490807
147115,465190963,14.7812,0.485119,-12.6261,-7.67005,12.6355,-0.57484,-1.53239,-1,0.834194,0.269459,0.631281,0.474084,0.686384,0.64503,1.16736,1,6.900255959110141
147115,465460243,17.1858,1.80907,3.71152,-16.6824,4.12894,-2.10446,1.11726,1,91.0673,13.1873,8.0695,-89.7454,15.4604,-2.45918,0.549133,-1,5.307871640563791
147115,465459222,72.6754,-45.5445,10.4181,55.6676,46.7208,1.01052,2.91672,1,180.571,32.059,-4.81319,177.637,32.4183,2.40239,-0.149022,-1,97.41370029642599
147115,465361663,11.9728,-1.51167,-3.69812,11.2866,3.99515,1.76163,-1.95884,-1,46.8179,-8.48869,9.42974,45.0659,12.6877,1.97989,2.30372,1,12.160735269135676
147115,465807447,35.5462,6.35657,2.78655,34.862,6.94052,2.31693,0.413142,-1,16.127,4.40112,3.18661,15.184,5.43363,1.75136,0.626682,1,3.7564541416473443
147115,456807465,1.78756,1.43569,0.0356017,1.06438,1.43613,0.686049,0.0247925,1,60.0185,12.2468,-5.37134,-58.5097,13.3729,-2.18192,-0.413326,-1,17.44544717154058
147115,456848513,13.1404,10.6108,3.7209,6.79963,11.2443,0.572866,0.337272,1,20.9799,-5.41158,-0.021158,20.2699,5.41162,2.0311,-3.13768,-1,19.766523169089094
147115,456840795,11.2935,-1.80436,1.92696,10.9806,2.63986,2.1327,2.32335,-1,75.1568,-7.32629,10.2334,74.0955,12.5856,2.47308,2.19213,1,2.1138718333667175
147115,456378452,15.3864,-15.1516,0.421988,-2.64428,15.1575,-0.173581,3.11375,1,63.079,-22.8157,-9.41452,-58.0497,24.6818,-1.59079,-2.75024,-1,30.833071333530437
147115,456753564,35.6799,4.42343,3.53212,35.2281,5.66062,2.52785,0.673828,-1,35.1918,11.6376,-14.8352,-29.7144,18.8551,-1.23616,-0.905605,1,67.87253252275696
147115,457035621,57.9612,39.7107,25.6395,-33.5438,47.2686,-0.660547,0.573316,1,22.6667,-19.6578,-10.5721,3.94716,22.3203,0.175932,-2.64816,-1,70.68063255199687
147115,456918143,4.20946,1.74747,1.3348,3.58946,2.19894,1.26601,0.652305,-1,64.7997,-12.4329,-8.87243,62.9738,15.274,2.1241,-2.52178,1,12.672896345200686
147115,462894130,90.6651,-21.4995,22.954,-85.0356,31.4502,-1.72038,2.32349,-1,83.9511,-22.1967,23.0425,-77.6153,31.9945,-1.61935,2.3375,1,3.2351390912907942
147115,462966650,19.197,-9.49739,9.91229,13.419,13.7279,0.865374,2.33482,1,3.83955,0.955616,-3.61978,-0.852125,3.74379,-0.225689,-1.31269,-1,16.130675852849407
147115,463038098,10.9258,6.32138,-4.62898,-7.61487,7.83501,-0.861366,-0.632059,-1,37.981,-12.0413,1.44256,35.9928,12.1274,1.80824,3.02236,1,39.28991496468655
147115,463311690,2.24698,-0.887249,-1.77157,-1.05984,1.98133,-0.512218,-2.03511,1,41.7911,-12.9805,-16.3706,36.194,20.8923,1.31713,-2.2412,-1,13.545866400673642
147115,463209211,3.95189,-1.7405,-3.31992,-1.25148,3.7485,-0.327952,-2.05366,1,135.622,-12.0966,16.6949,-134.046,20.6167,-2.57109,2.19782,-1,28.374411870051297
147115,463403035,18.3788,-1.618,-13.7516,-12.0854,13.8465,-0.788521,-1.68792,1,24.8883,5.78767,-0.904229,24.1891,5.85788,2.12561,-0.154981,-1,38.64405409806092
147115,464210609,18.0964,0.506582,-5.15067,-17.3406,5.17553,-1.92382,-1.47276,-1,61.1808,11.0212,9.39232,-59.4424,14.4804,-2.11987,0.705772,1,15.439041365252383
147115,464524721,22.4617,-10.9246,17.8961,8.05686,20.967,0.375385,2.11886,-1,4.75618,-2.4069,3.71087,-1.74857,4.42309,-0.385694,2.14619,1,7.511885524913163
147115,463895891,43.4334,-6.22037,-8.60591,42.1154,10.6186,2.08648,-2.19666,-1,39.9496,2.19127,9.72139,38.6867,9.9653,2.06572,1.34909,1,20.15607556419654
147115,464107812,17.2796,-2.14905,12.6784,11.5422,12.8593,0.807068,1.73871,1,3.38184,-1.26707,0.436241,3.10501,1.34006,1.57706,2.81001,-1,5.356366088704072
147115,464206244,37.3305,0.487364,-35.7987,10.5729,35.802,0.291184,-1.55718,-1,54.6883,-5.45763,33.056,43.2241,33.5035,1.07242,1.73442,1,74.4386754116383
147115,464644780,3.01489,-1.54169,1.17286,2.31023,1.93711,1.01124,2.49124,1,64.4323,-13.5124,9.70871,62.2469,16.6387,2.02993,2.51856,-1,6.038726162544474
147115,464791148,2.21406,-1.03037,-0.341583,1.9297,1.08551,1.33955,-2.82148,-1,21.7176,-19.4003,-7.31931,6.45832,20.7351,0.30664,-2.78083,1,5.124832936677146
147115,464905813,64.0433,-5.64257,14.6534,-62.0885,15.7022,-2.08352,1.93837,1,17.0898,0.542156,-3.44787,-16.7296,3.49024,-2.27107,-1.41483,-1,14.788810041639714
147115,464042134,2.90511,-0.988925,-2.72528,0.185802,2.89916,0.0640445,-1.91889,-1,83.459,-9.306,-27.0736,78.3953,28.6283,1.7323,-1.90187,1,17.023841356981414
147115,464451646,60.784,-10.573,6.97537,-59.4496,12.6667,-2.25046,2.55841,1,56.9936,9.50249,-15.2231,-54.0947,17.9455,-1.82299,-1.01276,-1,30.16759780720042
147115,238083526,61.182,14.2101,-2.78294,59.4438,14.48,2.11993,-0.193395,-1,24.6282,-7.12061,0.602907,23.5686,7.14608,1.90873,3.05712,1,20.428373844699742
147115,238091311,52.9681,-1.129,19.2086,-49.3496,19.2417,-1.671,1.6295,1,14.0066,0.346627,4.31044,-13.3223,4.32436,-1.84368,1.49055,-1,2.021395668163592
147115,237332400,3.66739,-2.69669,-1.88174,-1.62378,3.28833,-0.475661,-2.53235,-1,59.1582,-11.3295,5.72661,-57.7801,12.6945,-2.22048,2.67359,1,14.377648227742242
147115,237306409,7.26465,-2.29709,3.49403,-5.94056,4.18149,-1.14994,2.15238,1,56.0269,9.71484,-12.2825,-53.7939,15.6601,-1.94774,-0.901598,-1,17.47439183226417
147115,237722825,12.8253,1.81282,12.608,-1.49664,12.7377,-0.117228,1.42799,-1,4.61665,0.257251,3.59635,2.88333,3.60554,0.732431,1.49939,1,5.952525327863708
147115,237242914,14.9187,12.6675,-0.887773,-7.8302,12.6986,-0.583023,-0.0699681,1,2.9768,2.8616,0.287831,-0.767955,2.87604,-0.263943,0.100247,-1,2.1926635931238914
147115,237601187,26.2128,15.7615,2.87061,20.7472,16.0207,1.07541,0.180154,-1,11.7794,1.32793,-3.02902,-11.3056,3.30732,-1.94305,-1.15763,1,32.5912524893874
147115,237603187,13.6782,-8.89145,-9.60244,3.97853,13.0868,0.299512,-2.31777,1,8.98583,0.058919,-3.02109,8.46255,3.02166,1.75344,-1.5513,-1,11.023187866839564
147115,237677244,8.411,-1.68363,7.07027,-4.23339,7.26797,-0.553737,1.80457,1,39.7084,-2.76625,-18.5015,-35.0257,18.7072,-1.38503,-1.71921,-1,24.974508151405107
147115,239103005,20.5445,3.20787,6.02616,19.3771,6.82679,1.76606,1.08162,-1,26.782,4.59329,-3.525,-26.1487,5.78998,-2.21285,-0.65456,1,46.11755779525624
147115,239502398,14.4707,-13.3798,-4.56515,3.08922,14.1372,0.216815,-2.81278,-1,3.84422,2.37771,0.174462,-3.01563,2.3841,-1.05686,0.0732428,1,13.968061914125956
147115,238478263,153.389,30.6822,55.5817,139.634,63.4879,1.5294,1.0664,-1,75.9847,-17.9709,-32.0902,66.4902,36.7795,1.35423,-2.08129,1,97.0138170886499
147115,285843970,18.7077,-16.5203,-6.64969,-5.73072,17.8084,-0.316489,-2.75892,-1,7.19118,-0.629237,2.71572,6.62887,2.78767,1.60091,1.79848,1,18.983218182295406
147115,286306130,49.4175,15.5397,-37.2142,-28.5606,40.3284,-0.659373,-1.17523,-1,41.976,-11.2244,26.6877,30.3936,28.952,0.916146,1.96892,1,90.66412155262962
147115,285707259,59.4468,-22.0929,-47.5829,27.9589,52.4617,0.510478,-2.00548,1,37.5988,23.6346,24.1614,-16.4714,33.7989,-0.469856,0.79642,-1,93.46091333798317
147115,285738795,7.47677,-6.43854,1.5318,-3.47863,6.61825,-0.504002,2.90802,1,48.6065,14.0661,3.57386,46.3893,14.513,1.87879,0.248812,-1,34.925064616329635
147115,286387877,6.61468,6.4174,1.59885,-0.121113,6.61357,-0.0183118,0.244172,1,14.018,13.0533,2.97009,4.15859,13.387,0.305854,0.223726,-1,3.0696729863734684
147115,287358210,75.1118,-9.35777,12.1314,-73.5326,15.3212,-2.27232,2.22783,1,13.3426,-0.33361,2.40951,13.119,2.4325,2.38678,1.70838,-1,62.20142204538013
147115,287837330,25.0631,-11.9325,12.182,-18.3677,17.0525,-0.934874,2.34585,-1,7.78004,6.76974,-3.09496,2.26293,7.44367,0.299509,-0.428804,1,26.647323346398228
147115,287048683,12.5828,10.2338,7.16959,1.48075,12.4953,0.118229,0.611116,1,5.15842,4.34466,1.71556,2.18863,4.6711,0.452904,0.376074,-1,3.1319564189017712
147115,287605839,11.6788,3.9973,-3.2028,10.4956,5.12215,1.46537,-0.675498,-1,51.0241,33.4464,-3.11352,-38.407,33.591,-0.979209,-0.0928223,1,41.360377783787236
147115,295260539,7.26368,4.29686,3.25527,4.8684,5.39071,0.811176,0.648343,1,22.6043,2.21773,4.90657,-21.9536,5.38449,-2.11327,1.14629,-1,22.1616031727558
147115,295074964,38.256,-28.7444,18.4574,17.2223,34.1601,0.484934,2.57078,1,120.93,40.7021,-16.1296,112.726,43.7815,1.67464,-0.377298,-1,91.1329615505828
147115,295664564,4.5044,2.90967,3.28395,-1.01937,4.38754,-0.230291,0.845753,-1,59.4807,-7.3167,-16.4973,-56.6768,18.0471,-1.86196,-1.98824,1,23.90042798147557
147115,295897382,98.7704,35.938,-5.88301,91.812,36.4163,1.65507,-0.16226,-1,3.71085,-2.87219,2.10822,-1.03746,3.56288,-0.287219,2.5084,1,33.98224034478445
147115,295398360,13.4036,5.59912,0.269834,-12.1751,5.60562,-1.51799,0.0481549,-1,99.6125,-18.9909,13.4231,96.8598,23.2558,2.13397,2.52631,1,72.34849156702053
147115,294933849,61.3854,13.672,-21.0933,56.0028,25.1367,1.54116,-0.99571,-1,121.746,-16.875,32.1461,116.206,36.3061,1.88008,2.0542,1,61.2275695392198
147115,296530467,54.1887,12.1376,-38.7601,-35.8713,40.6161,-0.796311,-1.26732,-1,28.8918,-7.82777,25.0967,-11.9841,26.2892,-0.441385,1.87314,1,66.38499105145003
